City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1785,Chimoio,MZ,71.6,few clouds,-19.1164,33.4833,Predio Livraria Ahmed
1786,Manado,ID,78.8,few clouds,1.4869999999999999,124.8455,Aryaduta Hotel
1790,Emerald,AU,78.8,broken clouds,-23.5333,148.1667,The Irish Village
1796,Kavaratti,IN,82.36,broken clouds,10.5669,72.642,Hotels in Lakshadweep Islands
1798,Fomboni,KM,82.99,scattered clouds,-12.28,43.7425,Auberge les abou
1802,Tubuala,PA,81.0,few clouds,9.5167,-79.0333,Río Nabagana
1803,Puerto Narino,CO,77.0,scattered clouds,-3.7703,-70.3831,Eware Refugio Amazonico
1805,El Alto,PE,82.4,broken clouds,-4.2714,-81.2147,Black Marlin Restaurant & Hospedaje
1806,Quatre Cocos,MU,78.8,scattered clouds,-20.2078,57.7625,Emeraude Beach Attitude Hotel
1810,Santa Maria,BR,71.6,few clouds,-29.6842,-53.8069,Hotel Morotin
1818,Mayumba,GA,79.39,overcast clouds,-3.432,10.6554,LIKWALE LODGE
1819,Lima,PE,77.0,clear sky,-12.0432,-77.0282,Gran Hotel Bolivar Lima
1822,Trincomalee,LK,81.01,overcast clouds,8.5711,81.2335,Welcombe Hotel
1829,Coari,BR,72.23,overcast clouds,-4.085,-63.1414,HOTEL ALEX FLAT
1830,Boa Vista,BR,86.0,light rain,2.8197,-60.6733,Aipana Plaza Hotel
1833,Lethem,GY,83.82,broken clouds,3.3803,-59.7968,Savannah Inn
1834,Hobyo,SO,78.71,scattered clouds,5.3505,48.5268,Halane Hotel and Restaurent
1838,Mankono,CI,78.96,overcast clouds,8.0586,-6.1897,Hotel Cajoux
1844,Sokoni,TZ,80.33,scattered clouds,-6.4333,39.55,Ujamaa Beach Resort
1847,Padang,ID,73.4,few clouds,-0.9492,100.3543,Mercure Padang
1849,Saravena,CO,76.28,broken clouds,6.9538,-71.8752,Hotel Diamante Saravena
1852,Porciuncula,BR,72.68,overcast clouds,-20.9628,-42.0408,Pousada Cordeiro
1854,Hue,VN,71.6,mist,16.4667,107.6,Saigon Morin Hotel
1857,Pontianak,ID,77.0,scattered clouds,-0.0333,109.3333,Aston Pontianak Hotel & Convention Center
1860,Bathsheba,BB,77.0,few clouds,13.2167,-59.5167,Atlantis Hotel
1863,Meiktila,MM,70.02,scattered clouds,20.8667,95.8667,The Floral Breeze Wunzin Hotel
1869,Marawi,PH,75.0,overcast clouds,7.9986,124.2928,Derogongan Residence
1871,Cartagena,CO,78.8,scattered clouds,10.3997,-75.5144,Hotel Colombia Real - Cartagena
1877,Grenfell,AU,76.62,light rain,-33.9,148.1667,Grenfell Royal Hotel
1878,Sur,OM,77.07,clear sky,22.5667,59.5289,Sur Plaza Hotel
1887,Richards Bay,ZA,71.87,clear sky,-28.783,32.0377,BON Hotel Waterfront Richards Bay
1889,Oistins,BB,77.0,few clouds,13.0667,-59.5333,Butterfly Beach Hotel
1895,Vila Velha,BR,75.2,moderate rain,-20.3297,-40.2925,Quality Suites Vila Velha
1896,Keti Bandar,PK,70.81,clear sky,24.1447,67.4497,Haji laloo memon house
1897,Tulua,CO,71.6,light rain,4.0847,-76.1954,Hotel Corazón del Valle
1901,Magaria,NE,79.3,few clouds,12.9983,8.9099,Chez Honorable Chapiou
1902,San Policarpo,PH,79.61,overcast clouds,12.1791,125.5072,JM Lodge
1906,Careiro Da Varzea,BR,75.2,light rain,-3.2003,-59.8119,POUSADA DA ALDENORA
1907,Ocampo,MX,77.23,broken clouds,21.65,-101.5,Hotel Estancia del Vaquero
1908,Finschhafen,PG,82.56,light rain,-6.6024,147.8681,Cossam Guest House
1910,Singaraja,ID,81.68,overcast clouds,-8.112,115.0882,Puri Bagus Lovina Resort
1911,Waingapu,ID,79.81,overcast clouds,-9.6567,120.2641,Pondok Wisata Elim
1919,Jibuti,DJ,78.8,haze,11.5,42.5,Orchid Main Camp Goubet
1922,Booue,GA,75.02,light rain,-0.0921,11.9385,Splendeur de l'équateur
1923,Ambon,ID,82.4,few clouds,-3.6954,128.1814,Swiss-Belhotel Ambon
1925,Puerto Escondido,MX,84.2,few clouds,15.85,-97.0667,Aldea del Bazar Hotel and Spa
1929,Ahipara,NZ,70.0,few clouds,-35.1667,173.1667,Ahipara Holiday Park
1930,New Iberia,US,72.0,overcast clouds,30.0035,-91.8187,La Quinta Inn & Suites by Wyndham New Iberia
1931,Kalmunai,LK,75.45,broken clouds,7.4167,81.8167,VS Villa
1936,Iquitos,PE,77.0,scattered clouds,-3.7481,-73.2472,Casa Morey Hotel & Restaurant
1937,Tecoanapa,MX,81.88,clear sky,16.5167,-98.75,Hotel Manglares
1939,Axim,GH,81.12,overcast clouds,4.8699,-2.2405,AXIM BEACH RESORT AND SPA
1940,Chazuta,PE,75.2,few clouds,-6.5742,-76.1367,Hospedaje Feliz Amanecer
1941,Beira,MZ,78.8,few clouds,-19.8436,34.8389,Beira Terrace Hotel
1943,Tomatlan,MX,79.72,clear sky,19.9333,-105.25,Norma franco
1944,Hambantota,LK,73.4,few clouds,6.1241,81.1185,Bungalow 63
1945,Mersing,MY,78.8,few clouds,2.4312,103.8405,Timotel Hotel
1946,Alice Town,BS,72.03,scattered clouds,25.7167,-79.3,Bimini Big Game Club Resort & Marina
1947,Coahuayana,MX,78.8,scattered clouds,18.7333,-103.6833,El rranchito michuacan de ocampos
1950,Rantepao,ID,71.31,light rain,-2.9701,119.8978,Hotel Luta Resort
1951,Sarangarh,IN,71.33,few clouds,21.6,83.0833,JAGDISH STAINLESS STEEL WORK SHOP
1952,Sola,VU,77.0,overcast clouds,-13.8833,167.55,Leumerus Bungalows
1953,Winneba,GH,82.4,few clouds,5.3511,-0.6231,Windy Lodge & Beach Resort
1958,Swan Hill,AU,72.32,overcast clouds,-35.3378,143.5544,Lazy River Motor Inn
1961,Moree,AU,77.0,overcast clouds,-29.4667,149.85,Molika Springs Motel
1963,Maine-Soroa,NE,79.12,clear sky,13.2114,12.0241,Complexe
1964,Woodward,US,75.2,clear sky,36.4337,-99.3904,Holiday Inn Express & Suites Woodward Hwy 270
1966,San Carlos Del Zulia,VE,76.84,few clouds,9.0,-71.9135,Hotel El Manantial
1969,Viedma,AR,82.26,few clouds,-40.8135,-62.9967,Hotel Cristal
1975,Lamu,KE,78.8,clear sky,-2.2717,40.902,Lamu House
1976,Sri Aman,MY,75.2,few clouds,1.2376,111.4621,Seri Simanggang Hotel
1977,Bayonet Point,US,71.01,scattered clouds,28.3267,-82.6834,Homewood Suites by Hilton Tampa-Port Richey
1990,Mar Del Plata,AR,70.0,light rain,-38.0023,-57.5575,Gran Hotel Mar del Plata
1991,Atuona,PF,79.63,light rain,-9.8,-139.0333,Villa Enata
2002,Honiara,SB,81.09,overcast clouds,-9.4333,159.95,Heritage Park Hotel
2009,Majalgaon,IN,78.26,scattered clouds,19.15,76.2333,इंद्रायणी ढाबा
2010,Rikitea,PF,78.69,clear sky,-23.1203,-134.9692,Pension Maro'i
2011,Busselton,AU,73.0,overcast clouds,-33.65,115.3333,Observatory Guest House
2018,Avarua,CK,80.6,light rain,-21.2078,-159.775,Paradise Inn
2019,Cabo San Lucas,MX,75.99,scattered clouds,22.8909,-109.9124,Hotel Tesoro Los Cabos
2021,Madang,PG,81.81,overcast clouds,-5.2246,145.7966,Comfort Inn Hotel
2026,Puerto Carreno,CO,88.0,broken clouds,6.189,-67.4859,Casa Hotel Victoria
2027,Kapaa,US,73.4,heavy intensity rain,22.0752,-159.319,Sheraton Kauai Resort at Coconut Beach
2028,Vaini,TO,84.2,few clouds,-21.2,-175.2,Keleti Beach Resort
2029,Butaritari,KI,81.39,light rain,3.0707,172.7902,Isles Sunset Lodge
2034,Yarada,IN,75.2,mist,17.65,83.2667,Jeevan
2038,Sao Gabriel Da Cachoeira,BR,72.46,overcast clouds,-0.1303,-67.0892,Alarne - Área De Lazer Do Alto Rio Negro
2042,Port Blair,IN,77.7,clear sky,11.6667,92.75,Welcomhotel Bay Island Port Blair
2043,Lorengau,PG,84.52,overcast clouds,-2.0226,147.2712,Lorengau Harbourside Hotel
2046,Saint-Pierre,RE,75.2,light rain,-21.3393,55.4781,Lindsey Hôtel
2049,Dumai,ID,74.82,overcast clouds,1.6833,101.45,Grand Zuri Dumai
2054,Hilo,US,78.8,moderate rain,19.7297,-155.09,Hilo Hawaiian Hotel
2056,East London,ZA,73.8,clear sky,-33.0153,27.9116,Tu Casa
2057,Manokwari,ID,81.81,overcast clouds,-0.8667,134.0833,Swiss Belhotel Manokwari
2058,Vao,NC,77.18,scattered clouds,-22.6667,167.4833,Hotel Kou-Bugny
2068,Touros,BR,78.8,few clouds,-5.1989,-35.4608,INN NEW HORIZON
2070,Bambanglipuro,ID,78.21,light rain,-7.95,110.2833,Puri Brata
2071,Alofi,NU,84.2,scattered clouds,-19.0595,-169.9187,Taloa Heights
2074,Mareeba,AU,84.2,broken clouds,-17.0,145.4333,Trinity Plains Tourist Park
2075,Camapua,BR,72.28,few clouds,-19.5314,-54.0439,Comercial Estrela
2082,New Norfolk,AU,70.0,clear sky,-42.7826,147.0587,The Shingles Riverside Cottages
2084,Bairnsdale,AU,73.99,broken clouds,-37.8333,147.6167,Town Central Motel
2087,Grand Gaube,MU,75.99,clear sky,-20.0064,57.6608,Veranda Paul et Virginie Hotel & Spa
2092,Hithadhoo,MV,77.99,overcast clouds,-0.6,73.0833,Scoop Guest House
2093,Vanimo,PG,82.58,overcast clouds,-2.6741,141.3028,Vahmoneh Lodge Vanimo
2096,Port Keats,AU,81.36,overcast clouds,-14.25,129.55,TDC Village (Hundred Man Camp)
2097,Pisco,PE,75.99,broken clouds,-13.7,-76.2167,Hotel San Isidro Oficial
2107,Carnarvon,AU,78.8,few clouds,-24.8667,113.6333,Hospitality Carnarvon
2108,Arraial Do Cabo,BR,77.0,light rain,-22.9661,-42.0278,Pousada Porto Praia
2111,Souillac,MU,78.8,scattered clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
2112,Charlestown,AU,81.0,clear sky,-32.95,151.6667,Panorama Motor Inn Hotel
2113,Matara,LK,75.9,overcast clouds,5.9485,80.5353,Amaloh Boutique Resort
2120,Georgetown,MY,81.0,few clouds,5.4112,100.3354,Cititel Penang
2121,Rodrigues Alves,BR,78.8,clear sky,-7.7379999999999995,-72.6509,Pousada Aconchego
2125,Pak Phanang,TH,77.0,few clouds,8.3511,100.20200000000001,Green Park Inn Hotel
2126,Geraldton,AU,75.2,scattered clouds,-28.7667,114.6,Broadwater Mariner Resort
2127,Tebingtinggi,ID,73.4,mist,3.3285,99.1625,Hotel Malibou tebing tinggi
2128,Gabu,GW,76.08,clear sky,12.2833,-14.2167,Hotel karsa
2134,Puerto Ayora,EC,77.0,moderate rain,-0.7393,-90.3518,Finch Bay Galapagos Hotel
2137,Sibolga,ID,75.47,overcast clouds,1.7427,98.7792,Hotel Syariah CN Darussalam
2144,Kavieng,PG,84.7,overcast clouds,-2.5744,150.7967,Nusa Island Retreat
2155,San Patricio,US,73.4,broken clouds,28.017,-97.5169,"Motel 6 Sinton, TX"
2158,Flinders,AU,77.0,broken clouds,-34.5833,150.8552,Shellharbour Resort & Conference Centre
2159,Saint-Philippe,RE,77.0,light rain,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
2162,Natal,BR,80.6,clear sky,-5.795,-35.2094,Villa Park Hotel | Natal
2165,Porto Novo,BJ,84.2,scattered clouds,6.4965,2.6036,Tour Eiffel Hotel Benin
2167,Tchaourou,BJ,80.17,overcast clouds,8.8865,2.5975,SAFIR HOTEL
2168,Zaraza,VE,76.6,overcast clouds,9.3503,-65.3245,Hotel Zaraza
2170,Wajid,SO,72.64,clear sky,3.8093,43.2471,xamdihotelresturant114
2171,Nanakuli,US,80.6,light rain,21.3906,-158.1547,Camp Pālehua
2172,Kloulklubed,PW,80.6,broken clouds,7.0419,134.2556,Storyboard Beach Resort
2175,Gweta,BW,77.97,few clouds,-20.1833,25.2333,Gweta Lodge
2176,Santiago Del Estero,AR,83.17,clear sky,-27.7951,-64.2615,Apartamentos Castelli 90
2184,Port Hedland,AU,87.8,broken clouds,-20.3167,118.5667,The Esplanade Hotel
2193,Sidrolandia,BR,77.0,clear sky,-20.9319,-54.9614,Agropet São Francisco
2195,Mogadishu,SO,78.12,few clouds,2.0371,45.3438,Olympic Hotel
2198,Dwarka,IN,73.09,clear sky,22.2394,68.9678,Hotel Narayan Avezika Comfort
2202,Ixtapa,MX,77.0,scattered clouds,20.7,-105.2,Hotel Plaza Providencia
2203,Tautira,PF,87.8,broken clouds,-17.7333,-149.15,Pension Oaoa
2204,Kapit,MY,74.16,overcast clouds,2.0167,112.9333,Hotel Meligai Kapit
2205,Porto Nacional,BR,78.8,broken clouds,-10.7081,-48.4172,Vila Real Hotel
2206,Salalah,OM,71.6,clear sky,17.0151,54.0924,HAMDAN PLAZA HOTEL SALALAH
2210,Oranjestad,AW,78.8,few clouds,12.524000000000001,-70.027,Divi Village Golf & Beach Resort
2211,Ternate,ID,82.71,scattered clouds,0.8,127.4,Grand Dafam Bela Ternate
2214,Malakal,SS,84.88,clear sky,9.5334,31.6605,Nile Palace Hotel
2218,Abu Dhabi,AE,73.4,clear sky,24.4667,54.3667,Ramee Garden Hotel Apartments
2223,Quepos,CR,75.2,scattered clouds,9.4236,-84.1652,Jungle Beach Hotel at Manuel Antonio
2224,Belmonte,BR,77.0,clear sky,-15.8631,-38.8828,Pousada Monte Carmelo O Pão
2225,Monsenhor Gil,BR,78.8,clear sky,-5.5642,-42.6078,VB Hotel
2228,Nabire,ID,81.93,overcast clouds,-3.3667,135.4833,Hotel Nusantara Nabire
2236,Vung Tau,VN,78.75,overcast clouds,10.345999999999998,107.0843,Green hotel
2241,Labuhan,ID,78.82,broken clouds,-6.8844,112.2051,PT PPI Lamongan Tambak C
2244,Fayaoue,NC,79.32,few clouds,-20.65,166.5333,Chez Dydyce Guesthouse
2248,Bengkulu,ID,75.11,few clouds,-3.8004,102.2655,Grage Hotel Bengkulu
2250,Celestun,MX,78.75,clear sky,20.8667,-90.4,Posada Lilia
2252,Cape Coast,GH,81.09,overcast clouds,5.1053,-1.2466,Samrit Hotel
2253,Hope,US,72.0,broken clouds,33.6671,-93.5916,Best Western Hope
2262,Coffs Harbour,AU,78.01,light rain,-30.3,153.1333,Aquajet Motel
2263,Bouafle,CI,78.8,scattered clouds,6.9904,-5.7442,Hotel Zaouli
2269,Hobbs,US,75.99,clear sky,32.7026,-103.13600000000001,Best Western Executive Inn
2273,Tual,ID,83.68,overcast clouds,-5.6667,132.75,Grand Vilia Hotel
2276,Mana,GF,77.16,overcast clouds,5.6592,-53.7767,LE SAMANA
2280,Caravelas,BR,77.52,moderate rain,-17.7125,-39.2481,Pousada dos Navegantes
2281,Port-Gentil,GA,78.8,few clouds,-0.7193,8.7815,Fengshui Residence
2290,Nelson Bay,AU,79.0,overcast clouds,-32.7167,152.15,Mantra Nelson Bay
2293,Progreso,MX,81.0,few clouds,21.2833,-89.6667,Playa Linda Hotel
2294,Wamba,NG,78.87,overcast clouds,8.9333,8.6,Roma Zee Guest House Annex
2295,Paoua,CF,73.44,overcast clouds,7.2427,16.4406,Quartier Paoua Elien
2296,Yulara,AU,84.2,broken clouds,-25.2406,130.9889,Desert Gardens Hotel - Ayers Rock Resort
2297,Bambous Virieux,MU,78.8,scattered clouds,-20.3428,57.7575,Casa Tia Villa
2298,Namibe,AO,74.91,broken clouds,-15.1961,12.1522,Hotel Chik Chik Namibe
2299,Caramay,PH,79.39,overcast clouds,10.1815,119.236,Peace and Love Beach Club
2300,Kirakira,SB,83.57,overcast clouds,-10.4544,161.9205,SanBiz Lodge
2305,Muriwai Beach,NZ,73.0,broken clouds,-36.8167,174.45,Coast Retreat Muriwai - Golf and Surf Holiday
2306,Ambilobe,MG,72.66,clear sky,-13.2,49.05,Hôtel & Restaurant DIANA Ambilobe
2307,Poum,NC,79.75,scattered clouds,-20.2333,164.0167,Gîte kajeon
2308,Diamantino,BR,72.34,moderate rain,-14.4086,-56.4461,Hotel Delta
2310,Itarema,BR,78.8,overcast clouds,-2.9248,-39.9167,"Sea Lounge! Bar, Club & Restaurant"
2313,Mount Isa,AU,86.0,broken clouds,-20.7333,139.5,ibis Styles Mt Isa Verona
2316,San Cristobal,VE,75.2,broken clouds,7.7669,-72.225,Posada Villaven C.A.
2317,Namatanai,PG,85.53,overcast clouds,-3.6667,152.4333,Namatanai Hotel
2318,Itaituba,BR,74.19,moderate rain,-4.2761,-55.9836,Hotel Campos
2319,Charters Towers,AU,80.28,clear sky,-20.1,146.2667,Cattleman's Rest Motor Inn
2320,Srandakan,ID,78.3,overcast clouds,-7.9386,110.2506,Puri Brata
2326,Young,UY,72.97,clear sky,-32.6833,-57.6333,Posada Gira el Sol
2329,Kieta,PG,85.46,scattered clouds,-6.2167,155.6333,Uruna Bay Retreat
2330,Hualmay,PE,73.58,overcast clouds,-11.0964,-77.6139,Hotel Villa Kitzia Huacho
2333,Merauke,ID,80.82,broken clouds,-8.4667,140.3333,PC
2334,Casay,PH,80.6,overcast clouds,9.8204,123.5496,Blue Pot Family Resort
2343,Pochutla,MX,81.0,scattered clouds,15.7432,-96.4661,Hotel Posada San Jose
2344,Iracoubo,GF,77.7,overcast clouds,5.4802,-53.2011,Le Gite D Iracoubo
2347,Bandarbeyla,SO,75.85,scattered clouds,9.4942,50.8122,JABIR HOTEL
2349,Santa Cruz,BO,84.2,scattered clouds,-17.8,-63.1667,Aviador Hotel Boutique
2357,Bonthe,SL,79.45,overcast clouds,7.5264,-12.505,Bonthe Holiday Village
2358,Nkhotakota,MW,73.2,light rain,-12.9274,34.2961,Sitima Inn
2359,Karratha,AU,88.75,clear sky,-20.7377,116.8463,ibis Styles Karratha
2362,Grajau,BR,74.34,broken clouds,-5.8194,-46.1386,Hotel Confiança
2366,Soyo,AO,80.26,broken clouds,-6.1349,12.3689,Hotel Mpampa
2367,Isiro,CD,70.43,scattered clouds,2.7739,27.616,Guest House Hewa Bora
2368,Upata,VE,75.11,overcast clouds,8.0086,-62.3989,Posada Villa Nela
2373,Iquique,CL,75.2,clear sky,-20.2208,-70.1431,Backpacker`s Hostel Iquique
2374,Ranot,TH,79.86,few clouds,7.7777,100.3213,Pakbanglake resort ปากบางเลค รีสอร์ท
2380,Isangel,VU,86.0,scattered clouds,-19.55,169.2667,Volcano Sea View Tree House
2381,Mahebourg,MU,78.8,scattered clouds,-20.4081,57.7,Shandrani Beachcomber Resort & Spa
2383,Meulaboh,ID,74.64,few clouds,4.1363,96.1285,Kost Pria
2390,Champerico,GT,84.2,broken clouds,14.3,-91.9167,"Hotel y restaurante ""El Diamante"""
2394,Ca Mau,VN,78.03,overcast clouds,9.1769,105.15,Khách Sạn Mường Thanh Luxury Cà Mau
2408,Chabahar,IR,72.88,clear sky,25.2919,60.643,هتل گدروشیا
2409,Tabuk,PH,72.28,overcast clouds,17.4189,121.4443,Golden Berries Hotel and Convention
2410,Letlhakane,BW,75.76,scattered clouds,-21.4167,25.5833,Motswedi Hotel P650
2411,Novita,CO,75.24,moderate rain,4.9551,-76.6053,B/ Buenos Aires Sector Las Curvitas
2413,Faanui,PF,82.15,broken clouds,-16.4833,-151.75,Bora-Bora Pearl Beach Resort & Spa
2415,Alagoa Grande,BR,75.2,few clouds,-7.1583,-35.63,Pousada do 15
2418,Broken Hill,AU,71.6,clear sky,-31.95,141.4333,Royal Exchange Hotel
2419,Oussouye,SN,75.2,clear sky,12.485,-16.5469,Auberge du Routard
2422,Lazaro Cardenas,MX,78.55,clear sky,17.9583,-102.2,Hotel Quinta Antigua
2423,Vaitape,PF,82.13,broken clouds,-16.5167,-151.75,Conrad Bora Bora Nui
2424,Phonhong,LA,71.6,mist,18.5007,102.4166,Manyvong Guest House
2428,Kingaroy,AU,80.01,light rain,-26.5333,151.8333,Ascot Lodge Motel Kingaroy
2429,Rock Sound,BS,71.13,scattered clouds,24.9,-76.2,Rock Sound Club
2430,Arlit,NE,82.47,clear sky,18.7369,7.3853,Case de Passage De la Prefecture
2432,Bac Lieu,VN,79.61,broken clouds,9.285,105.7244,Khách sạn Sài Gòn Bạc Liêu
2433,Antofagasta,CL,71.6,scattered clouds,-23.65,-70.4,Holiday Inn Express Antofagasta
2434,Auki,SB,82.89,broken clouds,-8.7676,160.7034,Auki Motel
2437,Mitsamiouli,KM,81.36,overcast clouds,-11.3847,43.2844,Foyer ADM
2440,Kahului,US,80.6,light rain,20.8947,-156.47,Maui Seaside Hotel
2441,Soc Trang,VN,77.0,overcast clouds,9.6033,105.98,Phu Qui Hotel
2442,Giyani,ZA,77.11,few clouds,-23.3025,30.7187,Kulani Country Lodge
2444,Bua Yai,TH,80.04,few clouds,15.5855,102.4259,Rabiang Mai Resort
2446,Kilinochchi,LK,76.03,scattered clouds,9.3961,80.3982,Solaivanam Guest House
2447,Chimoio,MZ,71.6,few clouds,-19.1164,33.4833,Predio Livraria Ahmed
2448,Manado,ID,78.8,few clouds,1.4869999999999999,124.8455,Aryaduta Hotel
2452,Emerald,AU,78.8,broken clouds,-23.5333,148.1667,The Irish Village
2458,Kavaratti,IN,82.36,broken clouds,10.5669,72.642,Hotels in Lakshadweep Islands
2460,Fomboni,KM,82.99,scattered clouds,-12.28,43.7425,Auberge les abou
2464,Tubuala,PA,81.0,few clouds,9.5167,-79.0333,Río Nabagana
2465,Puerto Narino,CO,77.0,scattered clouds,-3.7703,-70.3831,Eware Refugio Amazonico
2467,El Alto,PE,82.4,broken clouds,-4.2714,-81.2147,Black Marlin Restaurant & Hospedaje
2468,Quatre Cocos,MU,78.8,scattered clouds,-20.2078,57.7625,Emeraude Beach Attitude Hotel
2472,Santa Maria,BR,71.6,few clouds,-29.6842,-53.8069,Hotel Morotin
2480,Mayumba,GA,79.39,overcast clouds,-3.432,10.6554,LIKWALE LODGE
2481,Lima,PE,77.0,clear sky,-12.0432,-77.0282,Gran Hotel Bolivar Lima
2484,Trincomalee,LK,81.01,overcast clouds,8.5711,81.2335,Welcombe Hotel
2491,Coari,BR,72.23,overcast clouds,-4.085,-63.1414,HOTEL ALEX FLAT
2492,Boa Vista,BR,86.0,light rain,2.8197,-60.6733,Aipana Plaza Hotel
2495,Lethem,GY,83.82,broken clouds,3.3803,-59.7968,Savannah Inn
2496,Hobyo,SO,78.71,scattered clouds,5.3505,48.5268,Halane Hotel and Restaurent
2500,Mankono,CI,78.96,overcast clouds,8.0586,-6.1897,Hotel Cajoux
2506,Sokoni,TZ,80.33,scattered clouds,-6.4333,39.55,Ujamaa Beach Resort
2509,Padang,ID,73.4,few clouds,-0.9492,100.3543,Mercure Padang
2511,Saravena,CO,76.28,broken clouds,6.9538,-71.8752,Hotel Diamante Saravena
2514,Porciuncula,BR,72.68,overcast clouds,-20.9628,-42.0408,Pousada Cordeiro
2516,Hue,VN,71.6,mist,16.4667,107.6,Saigon Morin Hotel
2519,Pontianak,ID,77.0,scattered clouds,-0.0333,109.3333,Aston Pontianak Hotel & Convention Center
2522,Bathsheba,BB,77.0,few clouds,13.2167,-59.5167,Atlantis Hotel
2525,Meiktila,MM,70.02,scattered clouds,20.8667,95.8667,The Floral Breeze Wunzin Hotel
2531,Marawi,PH,75.0,overcast clouds,7.9986,124.2928,Derogongan Residence
2533,Cartagena,CO,78.8,scattered clouds,10.3997,-75.5144,Hotel Colombia Real - Cartagena
2539,Grenfell,AU,76.62,light rain,-33.9,148.1667,Grenfell Royal Hotel
2540,Sur,OM,77.07,clear sky,22.5667,59.5289,Sur Plaza Hotel
2549,Richards Bay,ZA,71.87,clear sky,-28.783,32.0377,BON Hotel Waterfront Richards Bay
2551,Oistins,BB,77.0,few clouds,13.0667,-59.5333,Butterfly Beach Hotel
2557,Vila Velha,BR,75.2,moderate rain,-20.3297,-40.2925,Quality Suites Vila Velha
2558,Keti Bandar,PK,70.81,clear sky,24.1447,67.4497,Haji laloo memon house
2559,Tulua,CO,71.6,light rain,4.0847,-76.1954,Hotel Corazón del Valle
2563,Magaria,NE,79.3,few clouds,12.9983,8.9099,Chez Honorable Chapiou
2564,San Policarpo,PH,79.61,overcast clouds,12.1791,125.5072,JM Lodge
2568,Careiro Da Varzea,BR,75.2,light rain,-3.2003,-59.8119,POUSADA DA ALDENORA
2569,Ocampo,MX,77.23,broken clouds,21.65,-101.5,Hotel Estancia del Vaquero
2570,Finschhafen,PG,82.56,light rain,-6.6024,147.8681,Cossam Guest House
2572,Singaraja,ID,81.68,overcast clouds,-8.112,115.0882,Puri Bagus Lovina Resort
2573,Waingapu,ID,79.81,overcast clouds,-9.6567,120.2641,Pondok Wisata Elim
2581,Jibuti,DJ,78.8,haze,11.5,42.5,Orchid Main Camp Goubet
2584,Booue,GA,75.02,light rain,-0.0921,11.9385,Splendeur de l'équateur
2585,Ambon,ID,82.4,few clouds,-3.6954,128.1814,Swiss-Belhotel Ambon
2587,Puerto Escondido,MX,84.2,few clouds,15.85,-97.0667,Aldea del Bazar Hotel and Spa
2591,Ahipara,NZ,70.0,few clouds,-35.1667,173.1667,Ahipara Holiday Park
2592,New Iberia,US,72.0,overcast clouds,30.0035,-91.8187,La Quinta Inn & Suites by Wyndham New Iberia
2593,Kalmunai,LK,75.45,broken clouds,7.4167,81.8167,VS Villa
2598,Iquitos,PE,77.0,scattered clouds,-3.7481,-73.2472,Casa Morey Hotel & Restaurant
2599,Tecoanapa,MX,81.88,clear sky,16.5167,-98.75,Hotel Manglares
2601,Axim,GH,81.12,overcast clouds,4.8699,-2.2405,AXIM BEACH RESORT AND SPA
2602,Chazuta,PE,75.2,few clouds,-6.5742,-76.1367,Hospedaje Feliz Amanecer
2603,Beira,MZ,78.8,few clouds,-19.8436,34.8389,Beira Terrace Hotel
2605,Tomatlan,MX,79.72,clear sky,19.9333,-105.25,Norma franco
2606,Hambantota,LK,73.4,few clouds,6.1241,81.1185,Bungalow 63
2607,Mersing,MY,78.8,few clouds,2.4312,103.8405,Timotel Hotel
2608,Alice Town,BS,72.03,scattered clouds,25.7167,-79.3,Bimini Big Game Club Resort & Marina
2609,Coahuayana,MX,78.8,scattered clouds,18.7333,-103.6833,El rranchito michuacan de ocampos
2612,Rantepao,ID,71.31,light rain,-2.9701,119.8978,Hotel Luta Resort
2613,Sarangarh,IN,71.33,few clouds,21.6,83.0833,JAGDISH STAINLESS STEEL WORK SHOP
2614,Sola,VU,77.0,overcast clouds,-13.8833,167.55,Leumerus Bungalows
2615,Winneba,GH,82.4,few clouds,5.3511,-0.6231,Windy Lodge & Beach Resort
2620,Swan Hill,AU,72.32,overcast clouds,-35.3378,143.5544,Lazy River Motor Inn
2623,Moree,AU,77.0,overcast clouds,-29.4667,149.85,Molika Springs Motel
2625,Maine-Soroa,NE,79.12,clear sky,13.2114,12.0241,Complexe
2626,Woodward,US,75.2,clear sky,36.4337,-99.3904,Holiday Inn Express & Suites Woodward Hwy 270
2628,San Carlos Del Zulia,VE,76.84,few clouds,9.0,-71.9135,Hotel El Manantial
2631,Viedma,AR,82.26,few clouds,-40.8135,-62.9967,Hotel Cristal
2637,Lamu,KE,78.8,clear sky,-2.2717,40.902,Lamu House
2638,Sri Aman,MY,75.2,few clouds,1.2376,111.4621,Seri Simanggang Hotel
2639,Bayonet Point,US,71.01,scattered clouds,28.3267,-82.6834,Homewood Suites by Hilton Tampa-Port Richey
2652,Mar Del Plata,AR,70.0,clear sky,-38.0023,-57.5575,Gran Hotel Mar del Plata
2653,Atuona,PF,79.43,light rain,-9.8,-139.0333,Villa Enata
2664,Honiara,SB,86.45,scattered clouds,-9.4333,159.95,Heritage Park Hotel
2671,Majalgaon,IN,76.05,clear sky,19.15,76.2333,इंद्रायणी ढाबा
