City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1685,Bandarbeyla,SO,9.4942,50.8122,75.85,82,33,10.09,scattered clouds
1686,Taketa,JP,32.9652,131.3785,55.4,62,0,2.3,clear sky
1687,Santa Cruz,BO,-17.8,-63.1667,84.2,61,40,6.91,scattered clouds
1688,Kungurtug,RU,50.5994,97.5228,9.97,86,0,2.33,clear sky
1689,Wanaka,NZ,-44.7,169.15,62.01,65,59,1.99,broken clouds
1690,Imeni Morozova,RU,59.9757,31.0376,0.0,28,0,4.83,clear sky
1691,Jaggayyapeta,IN,16.9,80.1,68.63,95,0,5.37,clear sky
1692,Along,IN,28.1667,94.7667,61.05,74,95,0.85,overcast clouds
1693,Okha,RU,53.5739,142.9478,18.21,96,100,5.28,overcast clouds
1694,Henties Bay,NA,-22.116,14.2845,64.8,83,0,5.53,clear sky
1695,Bonthe,SL,7.5264,-12.505,79.45,85,96,6.55,overcast clouds
1696,Nkhotakota,MW,-12.9274,34.2961,73.2,86,84,4.83,light rain
1697,Karratha,AU,-20.7377,116.8463,88.75,52,0,9.91,clear sky
1698,Billings,US,45.7833,-108.5007,48.0,17,40,11.5,scattered clouds
1699,Shenjiamen,CN,29.9576,122.298,53.82,89,100,7.52,light rain
1700,Grajau,BR,-5.8194,-46.1386,74.34,92,73,2.3,broken clouds
1701,Onguday,RU,50.75,86.15,22.15,85,100,3.85,light snow
1702,Rocha,UY,-34.4833,-54.3333,61.47,91,0,5.37,clear sky
1703,Malanje,AO,-9.5402,16.341,65.01,90,55,2.01,broken clouds
1704,Soyo,AO,-6.1349,12.3689,80.26,84,79,6.62,broken clouds
1705,Isiro,CD,2.7739,27.616,70.43,61,31,2.26,scattered clouds
1706,Upata,VE,8.0086,-62.3989,75.11,68,90,7.02,overcast clouds
1707,Lakes Entrance,AU,-37.8811,147.981,69.17,52,48,2.51,scattered clouds
1708,Kirkwall,GB,58.9848,-2.9587,44.6,87,86,19.57,overcast clouds
1709,Mehamn,NO,71.0357,27.8492,18.46,89,100,13.42,overcast clouds
1710,Goderich,CA,43.7501,-81.7165,57.2,58,100,11.5,overcast clouds
1711,Iquique,CL,-20.2208,-70.1431,75.2,53,0,11.5,clear sky
1712,Ranot,TH,7.7777,100.3213,79.86,78,23,11.92,few clouds
1713,Digby,CA,44.6169,-65.7655,35.6,80,0,3.44,clear sky
1714,Chara,RU,56.9064,118.2631,6.87,84,44,1.83,scattered clouds
1715,Velikiy Ustyug,RU,60.7644,46.3106,15.4,94,100,10.49,snow
1716,San Bartolome De Tirajana,ES,27.9248,-15.5733,64.4,59,75,21.85,broken clouds
1717,Sonkovo,RU,57.7782,37.1571,-4.94,93,64,4.61,broken clouds
1718,Isangel,VU,-19.55,169.2667,84.2,65,40,5.75,scattered clouds
1719,Mahebourg,MU,-20.4081,57.7,78.8,78,40,6.91,scattered clouds
1720,Dukat,RU,62.55,155.55,0.79,85,30,8.21,scattered clouds
1721,Meulaboh,ID,4.1363,96.1285,74.64,84,13,6.04,few clouds
1722,Arenys De Mar,ES,41.5819,2.5494,51.01,71,33,4.0,scattered clouds
1723,Rogatica,BA,43.8008,19.0025,30.2,100,75,3.44,broken clouds
1724,Fortuna,US,40.5982,-124.1573,50.0,81,75,9.22,broken clouds
1725,Pangnirtung,CA,66.1451,-65.7125,-7.6,84,75,11.5,snow
1726,Atar,MR,20.5169,-13.0499,62.62,30,0,7.67,clear sky
1727,Huilong,CN,31.8111,121.655,53.01,93,100,1.99,light rain
1728,Champerico,GT,14.3,-91.9167,84.2,74,75,9.22,broken clouds
1729,Sioux Lookout,CA,50.1001,-91.917,26.6,59,75,8.05,broken clouds
1730,Jabinyanah,TN,35.035,10.9081,53.6,58,40,6.91,scattered clouds
1731,Akyab,MM,20.15,92.9,68.65,71,0,4.56,clear sky
1732,Ca Mau,VN,9.1769,105.15,78.03,79,87,7.58,overcast clouds
1733,Yuncheng,CN,35.0231,110.9928,48.54,84,98,5.19,overcast clouds
1734,Klyuchevskiy,RU,53.5317,119.4519,8.92,92,15,2.55,few clouds
1735,Krutikha,RU,53.9599,81.2093,12.65,93,93,13.04,overcast clouds
1736,Deming,US,32.2687,-107.7586,69.8,5,1,25.32,clear sky
1737,Zomin,UZ,39.9606,68.3958,42.84,80,100,5.66,overcast clouds
1738,Zhezkazgan,KZ,47.8043,67.7144,18.7,97,75,11.21,light snow
1739,Zhanakorgan,KZ,43.9098,67.2495,31.21,89,0,2.62,clear sky
1740,Saint-Augustin,CA,51.226,-58.6502,29.05,96,99,17.18,overcast clouds
1741,Okahandja,NA,-21.9833,16.9167,66.2,20,0,4.61,clear sky
1742,Ranikhet,IN,29.65,79.4167,45.32,64,0,4.99,clear sky
1743,Zhigansk,RU,66.7697,123.3711,-9.54,90,100,4.83,overcast clouds
1744,Krasnyy Kholm,RU,58.0607,37.1203,-4.85,92,69,4.14,broken clouds
1745,Ergani,TR,38.2653,39.7621,50.0,66,90,11.5,overcast clouds
1746,Chabahar,IR,25.2919,60.643,72.88,78,0,8.16,clear sky
1747,Tabuk,PH,17.4189,121.4443,72.28,79,100,0.63,overcast clouds
1748,Letlhakane,BW,-21.4167,25.5833,75.76,40,43,2.28,scattered clouds
1749,Novita,CO,4.9551,-76.6053,75.24,90,99,0.18,moderate rain
1750,Tall Kayf,TR,37.0833,41.0667,55.4,62,75,18.41,broken clouds
1751,Faanui,PF,-16.4833,-151.75,82.15,71,82,9.95,broken clouds
1752,Gari,RU,59.4307,62.3497,-7.31,91,100,9.69,overcast clouds
1753,Alagoa Grande,BR,-7.1583,-35.63,75.2,78,20,12.66,few clouds
1754,Banyo,CM,6.75,11.8167,69.04,42,100,0.78,overcast clouds
1755,Sistranda,NO,63.7256,8.834,33.8,60,0,35.68,clear sky
1756,Broken Hill,AU,-31.95,141.4333,71.6,64,0,10.36,clear sky
1757,Oussouye,SN,12.485,-16.5469,75.2,78,0,11.5,clear sky
1758,Puerto Del Rosario,ES,28.5004,-13.8627,62.6,67,0,20.71,clear sky
1759,Chifeng,CN,42.2683,118.9636,38.08,74,89,9.6,overcast clouds
1760,Lazaro Cardenas,MX,17.9583,-102.2,78.55,65,0,8.32,clear sky
1761,Vaitape,PF,-16.5167,-151.75,82.13,71,81,9.95,broken clouds
1762,Phonhong,LA,18.5007,102.4166,71.6,100,40,2.62,mist
1763,Minbu,MM,20.1833,94.8833,69.55,46,6,2.08,clear sky
1764,Tessalit,ML,20.1986,1.0114,67.68,22,95,9.64,overcast clouds
1765,Rassvet,RU,46.8333,40.75,25.57,82,100,10.94,overcast clouds
1766,Kingaroy,AU,-26.5333,151.8333,80.01,69,75,4.61,light rain
1767,Rock Sound,BS,24.9,-76.2,71.13,69,27,27.29,scattered clouds
1768,Arlit,NE,18.7369,7.3853,82.47,14,1,7.85,clear sky
1769,Camopi,GF,3.1655,-52.3158,72.23,97,99,2.26,overcast clouds
1770,Bac Lieu,VN,9.285,105.7244,79.61,76,81,16.11,broken clouds
1771,Antofagasta,CL,-23.65,-70.4,71.6,73,40,6.91,scattered clouds
1772,Auki,SB,-8.7676,160.7034,82.89,77,62,6.08,broken clouds
1773,Lixourion,GR,38.2019,20.4314,53.29,74,79,20.94,broken clouds
1774,Taltal,CL,-25.4,-70.4833,67.06,79,2,2.17,clear sky
1775,Mitsamiouli,KM,-11.3847,43.2844,81.36,76,99,6.98,overcast clouds
1776,Sheridan,US,44.8333,-106.9173,41.0,45,1,4.61,clear sky
1777,Bulgan,MN,48.8125,103.5347,25.18,89,1,1.12,clear sky
1778,Kahului,US,20.8947,-156.47,80.6,69,40,18.41,light rain
1779,Soc Trang,VN,9.6033,105.98,77.0,94,95,5.75,overcast clouds
1780,Giyani,ZA,-23.3025,30.7187,77.11,52,13,4.38,few clouds
1781,Oyem,GA,1.5995,11.5793,69.31,97,68,2.13,moderate rain
1782,Bua Yai,TH,15.5855,102.4259,80.04,52,21,4.25,few clouds
1783,Sept-Iles,CA,50.2001,-66.3821,34.0,75,99,6.91,overcast clouds
1784,Kilinochchi,LK,9.3961,80.3982,76.03,89,43,6.38,scattered clouds
1785,Chimoio,MZ,-19.1164,33.4833,71.6,100,20,1.57,few clouds
1786,Manado,ID,1.487,124.8455,78.8,89,20,2.3,few clouds
1787,Naziya,RU,59.8,31.3833,0.0,28,0,5.19,clear sky
1788,Los Llanos De Aridane,ES,28.6585,-17.9182,64.4,59,90,14.97,overcast clouds
1789,Dongsheng,CN,39.8161,109.9776,35.47,86,0,12.68,clear sky
1790,Emerald,AU,-23.5333,148.1667,78.8,78,75,3.44,broken clouds
1791,Tando Adam,PK,25.7637,68.661,65.64,73,0,9.8,clear sky
1792,Dalianwan,CN,39.0286,121.695,37.4,93,40,8.95,mist
1793,Isla Vista,US,34.4133,-119.861,54.0,58,1,9.22,clear sky
1794,Tadine,NC,-21.55,167.8833,80.35,62,27,9.8,scattered clouds
1795,Bereda,ES,43.2686,-7.5406,54.0,94,100,13.0,overcast clouds
1796,Kavaratti,IN,10.5669,72.642,82.36,73,61,6.64,broken clouds
1797,Poya,NC,-21.35,165.15,81.54,61,25,5.19,scattered clouds
1798,Fomboni,KM,-12.28,43.7425,82.99,71,47,4.05,scattered clouds
1799,Safaga,EG,26.7292,33.9365,68.0,21,0,1.57,clear sky
1800,Kukmor,RU,56.1855,50.8944,-11.88,90,29,7.4,scattered clouds
1801,Anderson,US,34.5334,-82.6499,64.4,36,1,4.7,clear sky
1802,Tubuala,PA,9.5167,-79.0333,81.0,65,20,12.66,few clouds
1803,Puerto Narino,CO,-3.7703,-70.3831,77.0,94,40,1.9,scattered clouds
1804,Waitati,NZ,-45.75,170.5667,55.0,64,37,14.0,scattered clouds
1805,El Alto,PE,-4.2714,-81.2147,82.4,74,75,9.22,broken clouds
1806,Quatre Cocos,MU,-20.2078,57.7625,78.8,78,40,6.91,scattered clouds
1807,Rasht,IR,37.2808,49.5832,46.62,92,100,0.83,overcast clouds
1808,Ostersund,SE,63.1792,14.6357,18.0,86,40,20.71,light snow
1809,Pasighat,IN,28.0667,95.3333,66.4,56,87,3.42,overcast clouds
1810,Santa Maria,BR,-29.6842,-53.8069,71.6,73,20,2.3,few clouds
1811,Sfantu Gheorghe,RO,45.8667,25.7833,28.0,88,100,3.0,overcast clouds
1812,Nyrob,RU,60.733,56.7202,-14.91,88,87,1.7,overcast clouds
1813,Posse,BR,-14.0931,-46.3694,68.58,87,15,0.45,few clouds
1814,Rolla,US,37.9514,-91.7713,64.0,72,90,24.16,overcast clouds
1815,Terney,RU,45.0503,136.6092,32.94,82,7,3.56,clear sky
1816,Hongjiang,CN,27.11,109.9956,48.85,89,100,1.48,overcast clouds
1817,Moses Lake,US,47.1301,-119.2781,57.2,30,40,8.05,scattered clouds
1818,Mayumba,GA,-3.432,10.6554,79.39,84,87,5.88,overcast clouds
1819,Lima,PE,-12.0432,-77.0282,77.0,65,0,12.66,clear sky
1820,Kartuzy,PL,54.3342,18.1974,28.4,64,0,5.75,clear sky
1821,Vila Franca Do Campo,PT,37.7167,-25.4333,59.0,94,75,12.66,broken clouds
1822,Trincomalee,LK,8.5711,81.2335,81.01,77,98,12.8,overcast clouds
1823,Gavle,SE,60.6745,17.1417,19.99,81,100,5.01,overcast clouds
1824,Najran,SA,17.4924,44.1277,62.6,25,0,4.61,clear sky
1825,Luanshya,ZM,-13.1367,28.4166,64.47,96,100,1.21,overcast clouds
1826,Vitim,RU,59.4511,112.5578,13.84,95,100,4.16,overcast clouds
1827,Aykhal,RU,66.0,111.5,-17.63,84,50,13.8,scattered clouds
1828,Leirvik,NO,59.7798,5.5005,41.0,89,100,7.0,moderate rain
1829,Coari,BR,-4.085,-63.1414,72.23,97,100,0.49,overcast clouds
1830,Boa Vista,BR,2.8197,-60.6733,86.0,51,40,8.05,light rain
1831,Kingman,US,35.1894,-114.053,46.4,46,40,18.41,scattered clouds
1832,Shuangcheng,CN,45.35,126.2833,28.4,80,0,4.47,clear sky
1833,Lethem,GY,3.3803,-59.7968,83.82,51,84,9.35,broken clouds
1834,Hobyo,SO,5.3505,48.5268,78.71,80,31,14.54,scattered clouds
1835,Deputatskiy,RU,69.3,139.9,-2.7,92,100,5.95,overcast clouds
1836,Sayyan,YE,15.1718,44.3244,54.45,35,0,3.0,clear sky
1837,Berkovica,BA,44.6156,18.4294,30.2,100,78,1.14,mist
1838,Mankono,CI,8.0586,-6.1897,78.96,72,99,6.13,overcast clouds
1839,Ginir,ET,7.1333,40.7,59.04,60,0,3.47,clear sky
1840,Tiznit,MA,29.5833,-9.5,59.22,39,0,8.19,clear sky
1841,Moose Factory,CA,51.2585,-80.6094,15.8,73,90,11.5,light snow
1842,Lompoc,US,34.6391,-120.4579,53.6,62,75,11.5,broken clouds
1843,Shaunavon,CA,49.6501,-108.4181,23.0,93,9,16.11,clear sky
1844,Sokoni,TZ,-6.4333,39.55,80.33,78,34,7.9,scattered clouds
1845,Gazanjyk,TM,39.2446,55.5154,44.31,62,19,8.37,few clouds
1846,Bueno Brandao,BR,-22.4408,-46.3508,60.21,94,3,1.43,clear sky
1847,Padang,ID,-0.9492,100.3543,73.4,94,20,2.3,few clouds
1848,High Prairie,CA,55.4334,-116.4858,12.2,52,69,10.36,broken clouds
1849,Saravena,CO,6.9538,-71.8752,76.28,65,81,2.55,broken clouds
1850,Ovalle,CL,-30.5983,-71.2003,65.86,68,79,2.77,broken clouds
1851,Northam,GB,51.0333,-4.2167,52.0,86,100,11.01,overcast clouds
1852,Porciuncula,BR,-20.9628,-42.0408,72.68,86,95,1.48,overcast clouds
1853,Belyy Yar,RU,53.6039,91.3903,19.4,86,0,2.24,clear sky
1854,Hue,VN,16.4667,107.6,71.6,94,20,2.86,mist
1855,Kaitangata,NZ,-46.2817,169.8464,59.0,67,2,5.01,clear sky
1856,Donskoye,RU,45.4552,41.9741,21.2,79,75,15.66,light snow
1857,Pontianak,ID,-0.0333,109.3333,77.0,94,40,2.82,scattered clouds
1858,Peoria,US,40.7667,-89.7668,64.4,63,75,19.57,broken clouds
1859,Suntar,RU,62.1444,117.6319,-0.99,92,4,5.64,clear sky
1860,Bathsheba,BB,13.2167,-59.5167,77.0,69,20,19.57,few clouds
1861,Larsnes,NO,62.2028,5.5773,41.0,52,90,19.57,light rain
1862,Norrtalje,SE,59.758,18.705,28.0,80,100,10.0,overcast clouds
1863,Meiktila,MM,20.8667,95.8667,70.02,30,49,1.74,scattered clouds
1864,Nemuro,JP,43.3236,145.575,33.8,51,20,6.91,few clouds
1865,Talaya,RU,61.3833,152.75,4.78,84,0,5.53,clear sky
1866,Komsomolskiy,UZ,40.4272,71.7189,44.6,81,90,11.5,moderate rain
1867,Tombouctou,ML,20.0,-3.0,67.51,25,5,7.38,clear sky
1868,Bilibino,RU,68.0546,166.4372,-14.33,79,0,3.06,clear sky
1869,Marawi,PH,7.9986,124.2928,75.0,95,100,5.01,overcast clouds
1870,Magistralnyy,RU,56.1725,107.4458,13.87,94,85,4.59,overcast clouds
1871,Cartagena,CO,10.3997,-75.5144,78.8,83,40,11.5,scattered clouds
1872,Verkhnevilyuysk,RU,63.4453,120.3167,-5.31,90,4,7.76,clear sky
1873,Avera,US,33.194,-82.5271,64.4,36,1,3.44,clear sky
1874,Bonfim,BR,3.0833,-59.95,84.34,47,86,7.63,overcast clouds
1875,Filingue,NE,14.3521,3.3168,80.04,17,29,1.72,scattered clouds
1876,Ibra,OM,22.6906,58.5334,65.5,37,0,2.66,clear sky
1877,Grenfell,AU,-33.9,148.1667,76.62,55,54,9.48,light rain
1878,Sur,OM,22.5667,59.5289,77.07,39,0,4.99,clear sky
1879,Yichun,CN,47.7,128.9,22.59,94,0,2.57,clear sky
1880,Uvalde,US,29.3669,-99.767,81.0,44,1,9.22,clear sky
1881,San Bartolome Jocotenango,GT,15.1928,-91.0772,69.8,52,75,13.8,broken clouds
1882,Santa Ana,US,33.7456,-117.8678,59.0,51,75,11.5,light rain
1883,Yar-Sale,RU,66.8333,70.8333,-30.37,82,0,5.26,clear sky
1884,Kirillov,RU,59.863,38.3813,-4.86,92,27,4.38,scattered clouds
1885,Orel-Izumrud,RU,43.4583,39.9244,44.6,57,90,8.95,overcast clouds
1886,Kameyama,JP,34.85,136.45,48.0,61,40,10.36,scattered clouds
1887,Richards Bay,ZA,-28.783,32.0377,71.87,92,0,2.77,clear sky
1888,Chipata,ZM,-13.6333,32.65,64.76,82,96,1.39,overcast clouds
1889,Oistins,BB,13.0667,-59.5333,77.0,69,20,19.57,few clouds
1890,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,39.99,92,100,9.04,overcast clouds
1891,Luang Prabang,LA,19.8856,102.1347,68.0,88,40,2.3,mist
1892,Kholodnyy,RU,62.7167,147.95,-10.8,84,90,1.48,overcast clouds
1893,Griffith,US,41.5284,-87.4237,63.0,67,90,27.63,overcast clouds
1894,Silleda,ES,42.696,-8.2465,55.0,93,90,10.36,drizzle
1895,Vila Velha,BR,-20.3297,-40.2925,75.2,94,40,5.75,moderate rain
1896,Keti Bandar,PK,24.1447,67.4497,70.81,79,0,7.27,clear sky
1897,Tulua,CO,4.0847,-76.1954,71.6,83,75,3.44,light rain
1898,Shatrovo,RU,56.5167,64.6333,12.0,96,100,12.33,light snow
1899,Kortkeros,RU,61.8106,51.5806,5.0,85,20,6.71,light snow
1900,Diego De Almagro,CL,-26.3667,-70.05,61.7,75,25,3.56,scattered clouds
1901,Magaria,NE,12.9983,8.9099,79.3,16,17,6.24,few clouds
1902,San Policarpo,PH,12.1791,125.5072,79.61,81,100,18.07,overcast clouds
1903,Port Townsend,US,48.117,-122.7605,50.0,61,20,6.91,few clouds
1904,Plouzane,FR,48.3833,-4.6167,53.6,94,90,26.46,overcast clouds
1905,Tambovka,RU,50.0969,128.0489,19.4,68,0,4.7,clear sky
1906,Careiro Da Varzea,BR,-3.2003,-59.8119,75.2,100,75,3.44,light rain
1907,Ocampo,MX,21.65,-101.5,77.23,16,54,4.9,broken clouds
1908,Finschhafen,PG,-6.6024,147.8681,82.56,70,100,5.84,light rain
1909,Taksimo,RU,56.3444,114.8794,7.77,84,75,0.78,broken clouds
1910,Singaraja,ID,-8.112,115.0882,81.68,71,99,1.16,overcast clouds
1911,Waingapu,ID,-9.6567,120.2641,79.81,78,99,4.14,overcast clouds
1912,Comodoro Rivadavia,AR,-45.8667,-67.5,55.4,35,42,31.07,scattered clouds
1913,Invermere,CA,50.5167,-116.0354,39.99,51,72,1.99,broken clouds
1914,Ouesso,CG,1.6136,16.0517,69.51,97,100,1.9,moderate rain
1915,Vertientes,CU,21.2594,-78.1464,71.6,78,40,16.11,scattered clouds
1916,Vostok,RU,46.4856,135.8833,23.97,94,69,3.27,broken clouds
1917,Usinsk,RU,65.9939,57.5281,-8.99,91,100,6.82,overcast clouds
1918,Baiyin,CN,36.5583,104.2081,43.0,64,0,6.71,clear sky
1919,Jibuti,DJ,11.5,42.5,78.8,78,20,4.61,haze
1920,Nichinan,JP,31.6,131.3667,55.4,62,20,6.91,few clouds
1921,Cape Canaveral,US,28.4058,-80.6048,68.0,73,20,5.75,few clouds
1922,Booue,GA,-0.0921,11.9385,75.02,92,80,2.08,light rain
1923,Ambon,ID,-3.6954,128.1814,82.4,78,20,3.44,few clouds
1924,Bratsk,RU,56.1325,101.6142,17.6,67,53,4.47,broken clouds
1925,Puerto Escondido,MX,15.85,-97.0667,84.2,70,20,6.91,few clouds
1926,Springdale,US,36.1867,-94.1288,66.99,72,75,19.57,broken clouds
1927,Hami,CN,42.8,93.45,44.98,50,68,7.36,broken clouds
1928,Christchurch,NZ,-43.5333,172.6333,63.0,63,90,6.91,overcast clouds
1929,Ahipara,NZ,-35.1667,173.1667,70.0,71,15,10.07,few clouds
1930,New Iberia,US,30.0035,-91.8187,72.0,73,90,16.11,overcast clouds
1931,Kalmunai,LK,7.4167,81.8167,75.45,84,57,1.72,broken clouds
1932,Llata,PE,-9.4167,-76.7833,52.07,71,95,2.35,overcast clouds
1933,Kuldur,RU,49.2167,131.6333,22.42,93,49,4.99,scattered clouds
1934,Kukes,AL,42.0769,20.4219,31.3,93,100,7.52,overcast clouds
1935,Grindavik,IS,63.8424,-22.4338,26.6,74,40,36.82,scattered clouds
1936,Iquitos,PE,-3.7481,-73.2472,77.0,88,40,1.88,scattered clouds
1937,Tecoanapa,MX,16.5167,-98.75,81.88,66,6,10.49,clear sky
1938,Fuling,CN,29.7022,107.3919,51.58,77,56,1.81,broken clouds
1939,Axim,GH,4.8699,-2.2405,81.12,83,100,9.44,overcast clouds
1940,Chazuta,PE,-6.5742,-76.1367,75.2,94,20,3.44,few clouds
1941,Beira,MZ,-19.8436,34.8389,78.8,89,20,8.86,few clouds
1942,Praya,CV,14.9215,-23.5087,68.0,73,20,20.71,few clouds
1943,Tomatlan,MX,19.9333,-105.25,79.72,60,6,6.8,clear sky
1944,Hambantota,LK,6.1241,81.1185,73.4,100,20,4.61,few clouds
1945,Mersing,MY,2.4312,103.8405,78.8,89,20,5.75,few clouds
1946,Alice Town,BS,25.7167,-79.3,72.03,73,31,25.39,scattered clouds
1947,Coahuayana,MX,18.7333,-103.6833,78.8,50,40,13.8,scattered clouds
1948,Kalabo,ZM,-14.97,22.6814,66.24,86,70,1.81,broken clouds
1949,Veresti,RO,47.6,26.4333,28.0,100,75,11.5,snow
1950,Rantepao,ID,-2.9701,119.8978,71.31,80,100,1.36,light rain
1951,Sarangarh,IN,21.6,83.0833,71.33,30,13,1.83,few clouds
1952,Sola,VU,-13.8833,167.55,77.0,100,90,12.57,overcast clouds
1953,Winneba,GH,5.3511,-0.6231,82.4,78,20,9.22,few clouds
1954,Pudozh,RU,61.8099,36.5345,-0.15,94,96,2.37,overcast clouds
1955,Lavrentiya,RU,65.5833,-171.0,-15.0,81,0,6.24,clear sky
1956,Lunenburg,CA,44.3835,-64.3155,35.6,93,0,11.5,clear sky
1957,Bud,US,39.447,-86.1758,64.99,62,100,15.14,overcast clouds
1958,Swan Hill,AU,-35.3378,143.5544,72.32,44,98,8.12,overcast clouds
1959,Abay,KZ,49.6311,72.8539,17.6,86,75,24.61,snow
1960,Navalmoral De La Mata,ES,39.8916,-5.5406,46.0,74,33,1.01,scattered clouds
1961,Moree,AU,-29.4667,149.85,77.0,69,95,14.97,overcast clouds
1962,Zeya,RU,53.75,127.2667,14.18,89,39,0.45,scattered clouds
1963,Maine-Soroa,NE,13.2114,12.0241,79.12,15,0,6.24,clear sky
1964,Woodward,US,36.4337,-99.3904,75.2,14,1,10.36,clear sky
1965,Tezu,IN,27.9167,96.1667,66.36,42,46,3.44,scattered clouds
1966,San Carlos Del Zulia,VE,9.0,-71.9135,76.84,78,20,3.96,few clouds
1967,Aginskoye,RU,51.1,114.53,17.15,89,82,2.28,broken clouds
1968,Ust-Maya,RU,60.4167,134.5333,6.48,94,100,4.68,overcast clouds
1969,Viedma,AR,-40.8135,-62.9967,82.26,22,23,22.55,few clouds
1970,Grand Forks,US,47.9417,-97.4337,30.2,86,40,19.57,scattered clouds
1971,Volot,RU,57.9278,30.7025,7.27,89,8,8.03,clear sky
1972,Maloy,NO,61.9353,5.1136,41.0,75,90,26.46,overcast clouds
1973,Kochevo,RU,59.5994,54.3125,-11.25,90,95,3.83,overcast clouds
1974,Kaseda,JP,31.4167,130.3167,51.8,76,40,6.91,scattered clouds
1975,Lamu,KE,-2.2717,40.902,78.8,83,1,9.22,clear sky
1976,Sri Aman,MY,1.2376,111.4621,75.2,100,20,2.3,few clouds
1977,Bayonet Point,US,28.3267,-82.6834,71.01,65,28,11.03,scattered clouds
1978,Narsaq,GL,60.9167,-46.05,24.8,74,90,2.3,light snow
1979,Purpe,RU,64.4803,76.6897,-32.87,84,0,4.9,clear sky
1980,Mitu,CO,1.1983,-70.1733,73.18,94,99,0.18,overcast clouds
1981,Rosarito,MX,32.3333,-117.0333,59.0,62,75,19.57,broken clouds
1982,Mandalgovi,MN,45.7625,106.2708,24.55,90,0,7.07,clear sky
1983,Maku,IR,39.2911,44.4521,35.85,79,100,6.78,overcast clouds
1984,Sorland,NO,67.667,12.6934,28.2,92,21,21.5,few clouds
1985,Yumen,CN,40.2833,97.2,37.42,60,5,3.42,clear sky
1986,Qaanaaq,GL,77.484,-69.3632,5.99,78,1,5.57,clear sky
1987,Rio Grande,BR,-32.035,-52.0986,64.99,91,1,7.61,clear sky
1988,Upernavik,GL,72.7868,-56.1549,7.9,82,39,3.09,scattered clouds
1989,Ketchikan,US,55.3422,-131.6461,42.8,56,1,3.44,clear sky
1990,Mar Del Plata,AR,-38.0023,-57.5575,70.0,73,0,11.5,light rain
1991,Atuona,PF,-9.8,-139.0333,79.63,79,35,16.35,light rain
1992,Gewane,ET,10.1664,40.6453,74.91,65,0,3.06,clear sky
1993,Bredasdorp,ZA,-34.5322,20.0403,64.0,95,100,8.28,light rain
1994,Guerrero Negro,MX,27.9769,-114.0611,60.64,58,74,20.51,broken clouds
1995,Mataura,NZ,-46.1927,168.8643,57.0,68,12,3.0,few clouds
1996,Hermanus,ZA,-34.4187,19.2345,64.0,95,99,8.68,overcast clouds
1997,Pacific Grove,US,36.6177,-121.9166,53.01,69,100,3.0,overcast clouds
1998,Beringovskiy,RU,63.05,179.3167,-3.12,83,51,2.06,broken clouds
1999,San Quintin,MX,30.4833,-115.95,58.87,61,18,15.19,few clouds
2000,Nuuk,GL,64.1835,-51.7216,21.2,86,90,3.89,light snow
2001,Anupgarh,IN,29.1911,73.2086,65.23,28,0,3.91,clear sky
2002,Honiara,SB,-9.4333,159.95,81.09,75,99,1.01,overcast clouds
2003,Bluff,NZ,-46.6,168.3333,57.0,68,12,3.0,few clouds
2004,Saint George,US,37.1041,-113.5841,50.0,46,75,8.05,broken clouds
2005,Nadym,RU,65.5333,72.5167,-34.19,84,0,2.57,clear sky
2006,Vestmannaeyjar,IS,63.4427,-20.2734,34.57,83,93,28.9,overcast clouds
2007,Punta Arenas,CL,-53.15,-70.9167,46.4,57,75,23.02,broken clouds
2008,Constitucion,CL,-35.3333,-72.4167,61.75,94,33,6.51,scattered clouds
2009,Majalgaon,IN,19.15,76.2333,78.26,23,44,7.52,scattered clouds
2010,Rikitea,PF,-23.1203,-134.9692,78.69,75,8,17.29,clear sky
2011,Busselton,AU,-33.65,115.3333,73.0,90,100,1.99,overcast clouds
2012,Kachug,RU,53.9606,105.8817,10.06,92,0,1.61,clear sky
2013,Morro Bay,US,35.3658,-120.8499,55.0,73,75,3.0,broken clouds
2014,Honningsvag,NO,70.9821,25.9704,22.84,95,100,31.14,overcast clouds
2015,Lata,PT,40.1629,-8.3327,55.0,89,100,1.01,overcast clouds
2016,Hefei,CN,31.8639,117.2808,48.99,93,90,4.47,mist
2017,Takahashi,JP,34.7833,133.6167,42.8,56,0,2.3,clear sky
2018,Avarua,CK,-21.2078,-159.775,80.6,89,75,10.36,light rain
2019,Cabo San Lucas,MX,22.8909,-109.9124,75.99,64,40,4.61,scattered clouds
2020,Husavik,IS,66.0449,-17.3389,32.0,86,90,24.16,light snow
2021,Madang,PG,-5.2246,145.7966,81.81,73,92,4.56,overcast clouds
2022,Ponta Do Sol,PT,32.6667,-17.1,60.8,67,40,13.8,scattered clouds
2023,Hobart,AU,-42.8794,147.3294,69.01,52,20,5.75,few clouds
2024,Tuktoyaktuk,CA,69.4541,-133.0374,6.8,92,90,10.36,mist
2025,Nishihara,JP,26.1842,127.7558,69.8,56,40,4.61,scattered clouds
2026,Puerto Carreno,CO,6.189,-67.4859,88.0,39,60,9.15,broken clouds
2027,Kapaa,US,22.0752,-159.319,73.4,94,90,12.66,heavy intensity rain
2028,Vaini,TO,-21.2,-175.2,84.2,65,20,8.05,few clouds
